217, 1, 1106, 787, 400, 291, -1, -1, -1, -1
218, 1, 1092, 759, 413, 315, -1, -1, -1, -1
219, 1, 1091, 724, 400, 311, -1, -1, -1, -1
220, 1, 1092, 701, 394, 303, -1, -1, -1, -1
221, 1, 1086, 672, 390, 301, -1, -1, -1, -1
222, 1, 1079, 645, 380, 294, -1, -1, -1, -1
223, 1, 1074, 620, 373, 290, -1, -1, -1, -1
224, 1, 1071, 599, 364, 281, -1, -1, -1, -1
225, 1, 1064, 574, 357, 279, -1, -1, -1, -1
226, 1, 1053, 553, 351, 272, -1, -1, -1, -1
227, 1, 1038, 535, 345, 266, -1, -1, -1, -1
228, 1, 1028, 515, 337, 261, -1, -1, -1, -1
229, 1, 1022, 500, 328, 255, -1, -1, -1, -1
230, 1, 1012, 481, 321, 251, -1, -1, -1, -1
231, 1, 1001, 464, 316, 248, -1, -1, -1, -1
232, 1, 987, 451, 311, 243, -1, -1, -1, -1
233, 1, 977, 433, 305, 240, -1, -1, -1, -1
234, 1, 971, 421, 298, 235, -1, -1, -1, -1
235, 1, 960, 406, 292, 229, -1, -1, -1, -1
236, 1, 957, 397, 285, 222, -1, -1, -1, -1
237, 1, 949, 384, 282, 217, -1, -1, -1, -1
238, 1, 941, 375, 277, 213, -1, -1, -1, -1
239, 1, 935, 361, 270, 211, -1, -1, -1, -1
240, 1, 931, 351, 264, 206, -1, -1, -1, -1
241, 1, 929, 343, 257, 202, -1, -1, -1, -1
242, 1, 926, 333, 251, 198, -1, -1, -1, -1
243, 1, 925, 323, 246, 192, -1, -1, -1, -1
244, 1, 922, 312, 242, 189, -1, -1, -1, -1
245, 1, 918, 305, 238, 183, -1, -1, -1, -1
246, 1, 917, 298, 232, 180, -1, -1, -1, -1
247, 1, 916, 292, 227, 176, -1, -1, -1, -1
248, 1, 916, 285, 223, 173, -1, -1, -1, -1
249, 1, 915, 279, 220, 171, -1, -1, -1, -1
250, 1, 913, 272, 216, 168, -1, -1, -1, -1
251, 1, 911, 266, 212, 167, -1, -1, -1, -1
252, 1, 911, 261, 207, 164, -1, -1, -1, -1
253, 1, 910, 256, 204, 162, -1, -1, -1, -1
